order_id,customer_id,status,amount,created_at,updated_at,deleted
37365,1033,SHIPPED,4316.52,2026-04-09 01:55:03.814256,2026-04-09 01:55:03.814256,False
37366,8749,CREATED,1885.05,2026-02-14 18:18:00.543410,2026-02-14 18:18:00.543410,False
37367,769,SHIPPED,605.59,2026-03-22 06:17:58.490934,2026-03-22 06:17:58.490934,False
37368,204,DELIVERED,3257.46,2026-04-15 18:26:17.243865,2026-04-15 18:26:17.243865,False
37369,5472,DELIVERED,3293.16,2026-03-03 11:39:57.895928,2026-03-03 11:39:57.895928,False
37370,731,SHIPPED,1640.14,2026-01-25 19:42:52.817449,2026-01-25 19:42:52.817449,False
37371,6547,CANCELLED,460.45,2026-06-09 21:19:35.941559,2026-06-09 21:19:35.941559,False
37372,6834,SHIPPED,3383.15,2026-02-21 10:16:00.927426,2026-02-21 10:16:00.927426,False
37373,1860,SHIPPED,1170.94,2026-02-12 04:52:36.155451,2026-02-12 04:52:36.155451,False
37374,3813,PAID,2843.57,2026-05-13 19:16:59.123329,2026-05-13 19:16:59.123329,False
37375,8832,CANCELLED,17.06,2026-05-14 02:13:05.791115,2026-05-14 02:13:05.791115,False
37376,1954,CANCELLED,126.42,2026-05-02 03:03:48.958946,2026-05-02 03:03:48.958946,False
37377,2857,DELIVERED,2426.26,2026-03-09 12:06:51.161364,2026-03-09 12:06:51.161364,False
37378,7806,CREATED,4528.43,2026-05-28 13:07:28.937344,2026-05-28 13:07:28.937344,False
37379,6526,PAID,2090.27,2026-05-10 21:00:35.222374,2026-05-10 21:00:35.222374,False
37380,1794,PAID,1545.76,2026-05-05 14:02:51.496871,2026-05-05 14:02:51.496871,False
37381,5337,PAID,4944.14,2026-03-04 21:02:51.292294,2026-03-04 21:02:51.292294,False
37382,2644,SHIPPED,3729.67,2026-02-18 23:19:58.135220,2026-02-18 23:19:58.135220,False
37383,7875,CREATED,1433.41,2026-01-27 10:41:43.907708,2026-01-27 10:41:43.907708,False
37384,3834,SHIPPED,4414.96,2026-03-22 00:27:21.399438,2026-03-22 00:27:21.399438,False
37385,4673,CANCELLED,4877.06,2026-02-20 04:07:48.718482,2026-02-20 04:07:48.718482,False
37386,41,CANCELLED,1511.71,2026-05-31 05:22:21.693498,2026-05-31 05:22:21.693498,False
37387,9229,PAID,3196.05,2026-04-10 00:53:14.147002,2026-04-10 00:53:14.147002,False
37388,6088,CREATED,3663.63,2026-01-01 01:59:41.542146,2026-01-01 01:59:41.542146,False
37389,9215,PAID,2998.57,2026-05-21 07:30:59.389699,2026-05-21 07:30:59.389699,False
37390,9249,PAID,1432.09,2026-05-26 12:48:21.649126,2026-05-26 12:48:21.649126,False
37391,4857,DELIVERED,4208.92,2026-05-16 17:56:05.369940,2026-05-16 17:56:05.369940,False
37392,7475,CREATED,4042.69,2026-03-31 16:23:11.286430,2026-03-31 16:23:11.286430,False
37393,9594,SHIPPED,4964.34,2026-06-15 21:49:31.958127,2026-06-15 21:49:31.958127,False
37394,6121,DELIVERED,1236.04,2026-02-16 08:00:15.670814,2026-02-16 08:00:15.670814,False
37395,322,DELIVERED,4943.24,2026-05-26 09:48:46.734977,2026-05-26 09:48:46.734977,False
37396,3599,PAID,3306.25,2026-05-23 19:20:00.022152,2026-05-23 19:20:00.022152,False
37397,6881,CREATED,3450.57,2026-05-20 04:01:29.031053,2026-05-20 04:01:29.031053,False
37398,3595,CANCELLED,3639.25,2026-04-12 07:02:27.956447,2026-04-12 07:02:27.956447,False
37399,9383,CANCELLED,3671.08,2026-01-27 04:08:01.142152,2026-01-27 04:08:01.142152,False
37400,5934,SHIPPED,2882.86,2026-04-21 19:43:23.611444,2026-04-21 19:43:23.611444,False
37401,1060,SHIPPED,4117.92,2026-05-17 08:37:51.252277,2026-05-17 08:37:51.252277,False
37402,907,DELIVERED,1074.58,2026-06-13 21:50:28.364088,2026-06-13 21:50:28.364088,False
37403,9638,CREATED,1226.97,2026-03-13 23:13:26.310094,2026-03-13 23:13:26.310094,False
37404,5997,DELIVERED,1303.91,2026-05-02 07:11:10.534441,2026-05-02 07:11:10.534441,False
37405,2285,PAID,1218.43,2026-02-19 18:46:25.770096,2026-02-19 18:46:25.770096,False
37406,1046,CREATED,1210.06,2026-05-11 07:25:34.542753,2026-05-11 07:25:34.542753,False
37407,4014,SHIPPED,1890.85,2026-04-16 15:09:30.493835,2026-04-16 15:09:30.493835,False
37408,6799,CREATED,2813.32,2026-06-05 23:19:51.217786,2026-06-05 23:19:51.217786,False
37409,1995,PAID,4727.59,2026-05-29 07:55:04.471395,2026-05-29 07:55:04.471395,False
37410,7243,PAID,4294.52,2026-03-01 18:37:16.609537,2026-03-01 18:37:16.609537,False
37411,5047,CANCELLED,4656.42,2026-02-16 15:26:50.065383,2026-02-16 15:26:50.065383,False
37412,2050,PAID,4885.2,2026-02-23 13:20:37.886188,2026-02-23 13:20:37.886188,False
37413,683,CREATED,1765.11,2026-03-28 17:18:19.799782,2026-03-28 17:18:19.799782,False
37414,4462,SHIPPED,2575.12,2026-04-01 15:19:04.064566,2026-04-01 15:19:04.064566,False
37415,7788,CREATED,1355.08,2026-02-19 01:19:19.686079,2026-02-19 01:19:19.686079,False
37416,3633,CREATED,1283.44,2026-04-05 08:33:47.167677,2026-04-05 08:33:47.167677,False
37417,1658,DELIVERED,1894.2,2026-05-14 22:24:02.779778,2026-05-14 22:24:02.779778,False
37418,752,CANCELLED,3372.9,2026-02-24 12:18:07.734283,2026-02-24 12:18:07.734283,False
37419,3705,PAID,3864.45,2026-03-26 12:16:04.492621,2026-03-26 12:16:04.492621,False
37420,7853,PAID,3490.38,2026-02-11 14:49:18.103789,2026-02-11 14:49:18.103789,False
37421,4962,CREATED,1918.99,2026-05-29 18:17:40.873915,2026-05-29 18:17:40.873915,False
37422,3287,SHIPPED,1554.15,2026-04-01 04:03:06.963545,2026-04-01 04:03:06.963545,False
37423,2081,CANCELLED,4237.19,2026-02-20 20:18:37.052536,2026-02-20 20:18:37.052536,False
37424,7425,DELIVERED,2056.56,2026-05-20 20:00:46.720912,2026-05-20 20:00:46.720912,False
37425,9540,CANCELLED,999.41,2026-05-06 14:46:01.151095,2026-05-06 14:46:01.151095,False
37426,5930,CREATED,1666.76,2026-04-01 11:24:36.637185,2026-04-01 11:24:36.637185,False
37427,2059,SHIPPED,72.78,2026-01-03 23:02:30.880882,2026-01-03 23:02:30.880882,False
37428,6102,CANCELLED,2150.21,2026-04-18 10:52:18.016433,2026-04-18 10:52:18.016433,False
37429,7171,DELIVERED,156.81,2026-05-18 00:10:30.017151,2026-05-18 00:10:30.017151,False
37430,9596,CANCELLED,3664.66,2026-04-08 05:02:41.248190,2026-04-08 05:02:41.248190,False
37431,450,PAID,4802.8,2026-06-07 21:22:24.808228,2026-06-07 21:22:24.808228,False
37432,5981,DELIVERED,648.68,2026-01-19 23:51:09.339028,2026-01-19 23:51:09.339028,False
37433,2970,CREATED,1221.19,2026-02-16 00:51:43.706655,2026-02-16 00:51:43.706655,False
37434,7699,PAID,731.52,2026-05-19 08:23:08.831233,2026-05-19 08:23:08.831233,False
37435,2214,CANCELLED,1050.83,2026-06-17 05:40:11.658483,2026-06-17 05:40:11.658483,False
37436,9962,CANCELLED,4169.37,2026-01-08 11:08:56.552150,2026-01-08 11:08:56.552150,False
37437,44,DELIVERED,834.03,2026-05-30 04:11:00.456637,2026-05-30 04:11:00.456637,False
37438,4014,SHIPPED,2462.8,2026-04-27 19:53:19.898318,2026-04-27 19:53:19.898318,False
37439,7133,CREATED,4696.45,2026-02-01 17:04:26.818960,2026-02-01 17:04:26.818960,False
37440,992,DELIVERED,4260.04,2026-05-06 19:10:31.474440,2026-05-06 19:10:31.474440,False
37441,7060,CREATED,541.06,2026-04-01 03:48:17.440954,2026-04-01 03:48:17.440954,False
37442,6985,PAID,394.23,2026-06-17 19:23:44.132050,2026-06-17 19:23:44.132050,False
37443,9881,CREATED,361.04,2026-02-16 11:26:14.578971,2026-02-16 11:26:14.578971,False
37444,154,SHIPPED,1817.76,2026-03-02 02:58:11.048107,2026-03-02 02:58:11.048107,False
37445,9338,PAID,295.58,2026-01-16 18:35:00.187750,2026-01-16 18:35:00.187750,False
37446,3804,DELIVERED,3650.36,2026-01-26 06:29:03.555293,2026-01-26 06:29:03.555293,False
37447,2165,CREATED,1775.95,2026-04-25 05:15:47.225394,2026-04-25 05:15:47.225394,False
37448,4476,DELIVERED,2060.28,2026-04-06 21:50:14.312666,2026-04-06 21:50:14.312666,False
37449,8875,CANCELLED,3336.63,2026-01-24 21:15:44.952370,2026-01-24 21:15:44.952370,False
37450,958,PAID,4453.55,2026-05-04 07:36:54.221475,2026-05-04 07:36:54.221475,False
37451,5102,CREATED,4074.66,2026-05-01 16:42:32.688576,2026-05-01 16:42:32.688576,False
37452,957,CANCELLED,2865.21,2026-06-13 01:05:09.786990,2026-06-13 01:05:09.786990,False
37453,6145,PAID,568.81,2026-02-14 12:57:08.986128,2026-02-14 12:57:08.986128,False
37454,463,PAID,489.17,2026-06-12 03:01:04.873434,2026-06-12 03:01:04.873434,False
37455,6627,PAID,940.63,2026-06-03 05:49:15.749074,2026-06-03 05:49:15.749074,False
37456,569,DELIVERED,4029.65,2026-01-03 17:24:56.542737,2026-01-03 17:24:56.542737,False
37457,5326,SHIPPED,4786.71,2026-03-03 18:37:08.967233,2026-03-03 18:37:08.967233,False
37458,8739,SHIPPED,4613.33,2026-01-19 04:13:40.318364,2026-01-19 04:13:40.318364,False
37459,3849,PAID,2315.36,2026-02-14 10:58:44.450888,2026-02-14 10:58:44.450888,False
37460,6092,SHIPPED,2286.85,2026-05-25 04:48:10.766284,2026-05-25 04:48:10.766284,False
37461,9083,SHIPPED,1606.55,2026-02-14 07:18:52.555541,2026-02-14 07:18:52.555541,False
37462,3353,CREATED,4530.97,2026-02-23 19:26:00.234940,2026-02-23 19:26:00.234940,False
37463,806,PAID,891.86,2026-06-17 08:38:01.312413,2026-06-17 08:38:01.312413,False
37464,4328,CANCELLED,1228.24,2026-06-15 15:43:37.108681,2026-06-15 15:43:37.108681,False
37465,8661,CANCELLED,2353.74,2026-04-11 07:26:41.462044,2026-04-11 07:26:41.462044,False
37466,1204,CANCELLED,3511.8,2026-03-01 10:01:57.337219,2026-03-01 10:01:57.337219,False
37467,3739,DELIVERED,1228.4,2026-06-04 04:40:38.458086,2026-06-04 04:40:38.458086,False
37468,6784,DELIVERED,3380.57,2026-05-25 23:51:29.348717,2026-05-25 23:51:29.348717,False
37469,4303,DELIVERED,4985.39,2026-06-05 03:29:12.771465,2026-06-05 03:29:12.771465,False
37470,1033,CANCELLED,3905.1,2026-02-12 02:04:05.398194,2026-02-12 02:04:05.398194,False
37471,9852,CANCELLED,79.01,2026-04-12 06:36:09.685338,2026-04-12 06:36:09.685338,False
37472,2253,PAID,3194.84,2026-06-16 22:37:28.326248,2026-06-16 22:37:28.326248,False
37473,6296,DELIVERED,4002.89,2026-02-11 19:03:50.962050,2026-02-11 19:03:50.962050,False
37474,4194,CANCELLED,394.11,2026-04-19 17:40:49.192307,2026-04-19 17:40:49.192307,False
37475,1339,CREATED,3896.38,2026-01-12 16:06:29.524341,2026-01-12 16:06:29.524341,False
37476,2410,CANCELLED,1806.98,2026-05-02 05:45:56.244361,2026-05-02 05:45:56.244361,False
37477,6986,DELIVERED,3667.13,2026-02-14 05:51:50.218907,2026-02-14 05:51:50.218907,False
37478,325,DELIVERED,4800.55,2026-05-18 15:26:56.864836,2026-05-18 15:26:56.864836,False
37479,3701,PAID,3397.52,2026-03-23 08:11:54.293325,2026-03-23 08:11:54.293325,False
37480,4807,SHIPPED,3212.76,2026-01-05 10:59:54.184092,2026-01-05 10:59:54.184092,False
37481,2585,SHIPPED,4760.1,2026-02-09 18:14:01.085222,2026-02-09 18:14:01.085222,False
37482,7122,CREATED,2326.83,2026-05-05 23:24:42.266652,2026-05-05 23:24:42.266652,False
37483,5865,DELIVERED,2298.24,2026-02-21 21:39:25.470468,2026-02-21 21:39:25.470468,False
37484,5908,SHIPPED,1707.57,2026-03-07 08:03:19.023676,2026-03-07 08:03:19.023676,False
37485,8186,CANCELLED,3038.12,2026-01-01 08:46:56.639454,2026-01-01 08:46:56.639454,False
37486,8822,PAID,4953.95,2026-01-03 17:51:59.480330,2026-01-03 17:51:59.480330,False
37487,1627,DELIVERED,4612.98,2026-03-27 08:05:52.621248,2026-03-27 08:05:52.621248,False
37488,9159,PAID,1036.12,2026-03-08 12:33:39.498745,2026-03-08 12:33:39.498745,False
37489,4862,PAID,1153.44,2026-05-13 07:06:27.961971,2026-05-13 07:06:27.961971,False
37490,7694,CREATED,3935.26,2026-05-20 08:06:30.521354,2026-05-20 08:06:30.521354,False
37491,3769,CANCELLED,2041.17,2026-03-13 11:38:48.020774,2026-03-13 11:38:48.020774,False
37492,5443,DELIVERED,4341.5,2026-01-14 00:24:02.203839,2026-01-14 00:24:02.203839,False
37493,6607,CREATED,2698.42,2026-06-16 00:23:48.138789,2026-06-16 00:23:48.138789,False
37494,6117,DELIVERED,1249.63,2026-05-19 04:00:43.851137,2026-05-19 04:00:43.851137,False
37495,4227,SHIPPED,4652.64,2026-03-07 10:41:59.631025,2026-03-07 10:41:59.631025,False
37496,3301,PAID,4574.52,2026-02-22 14:46:11.693812,2026-02-22 14:46:11.693812,False
37497,75,DELIVERED,3112.15,2026-01-19 12:43:20.739522,2026-01-19 12:43:20.739522,False
37498,1183,PAID,3633.04,2026-06-02 05:13:41.869128,2026-06-02 05:13:41.869128,False
37499,8769,PAID,2360.07,2026-05-17 19:27:09.328501,2026-05-17 19:27:09.328501,False
37500,4764,CANCELLED,2322.06,2026-03-22 08:27:07.597515,2026-03-22 08:27:07.597515,False
37501,5530,PAID,918.27,2026-04-06 05:45:50.758526,2026-04-06 05:45:50.758526,False
37502,8714,SHIPPED,2725.31,2026-05-31 08:46:23.017396,2026-05-31 08:46:23.017396,False
37503,5027,SHIPPED,1032.52,2026-02-13 07:25:01.495687,2026-02-13 07:25:01.495687,False
37504,3483,DELIVERED,817.82,2026-04-10 02:05:23.880037,2026-04-10 02:05:23.880037,False
37505,2091,CREATED,3446.84,2026-06-02 00:21:00.881350,2026-06-02 00:21:00.881350,False
37506,9424,CANCELLED,2889.67,2026-05-05 07:33:04.234109,2026-05-05 07:33:04.234109,False
37507,2532,SHIPPED,3375.31,2026-04-26 20:54:31.111083,2026-04-26 20:54:31.111083,False
37508,3843,PAID,456.66,2026-04-23 10:05:48.326066,2026-04-23 10:05:48.326066,False
37509,5057,CREATED,2265.68,2026-01-30 08:02:01.848715,2026-01-30 08:02:01.848715,False
37510,8293,CREATED,4277.61,2026-04-25 05:16:26.788413,2026-04-25 05:16:26.788413,False
37511,2982,SHIPPED,1239.9,2026-03-07 19:32:44.021260,2026-03-07 19:32:44.021260,False
37512,591,PAID,2085.24,2026-02-16 18:49:58.117078,2026-02-16 18:49:58.117078,False
37513,7839,DELIVERED,2042.16,2026-02-14 06:42:39.554832,2026-02-14 06:42:39.554832,False
37514,3642,CANCELLED,3804.8,2026-06-07 23:15:09.406207,2026-06-07 23:15:09.406207,False
37515,2560,CANCELLED,501.19,2026-02-11 21:06:21.646209,2026-02-11 21:06:21.646209,False
37516,6545,DELIVERED,4582.72,2026-04-05 20:11:59.746923,2026-04-05 20:11:59.746923,False
37517,2701,CREATED,2048.09,2026-02-27 12:54:56.851738,2026-02-27 12:54:56.851738,False
37518,7437,SHIPPED,4332.11,2026-04-29 00:58:29.317119,2026-04-29 00:58:29.317119,False
37519,6640,SHIPPED,3869.32,2026-04-07 08:50:06.392495,2026-04-07 08:50:06.392495,False
37520,1758,SHIPPED,3453.53,2026-02-24 10:16:51.217123,2026-02-24 10:16:51.217123,False
37521,2700,PAID,3784.99,2026-06-06 12:54:19.355278,2026-06-06 12:54:19.355278,False
37522,8037,CREATED,3116.71,2026-05-30 06:32:24.801446,2026-05-30 06:32:24.801446,False
37523,1702,CREATED,2861.0,2026-03-28 05:33:43.274344,2026-03-28 05:33:43.274344,False
37524,7438,CREATED,3464.53,2026-03-09 08:37:32.058739,2026-03-09 08:37:32.058739,False
37525,7382,DELIVERED,1945.13,2026-05-09 03:59:02.039385,2026-05-09 03:59:02.039385,False
37526,4735,PAID,2849.66,2026-03-26 09:47:31.490869,2026-03-26 09:47:31.490869,False
37527,2129,CANCELLED,2384.17,2026-05-29 23:50:33.089825,2026-05-29 23:50:33.089825,False
37528,3028,DELIVERED,461.55,2026-02-17 22:06:17.813476,2026-02-17 22:06:17.813476,False
37529,1831,PAID,4931.28,2026-03-09 01:43:59.416618,2026-03-09 01:43:59.416618,False
37530,5221,CANCELLED,2789.99,2026-04-10 08:37:26.440925,2026-04-10 08:37:26.440925,False
37531,3695,DELIVERED,1262.15,2026-05-26 10:57:05.896239,2026-05-26 10:57:05.896239,False
37532,6374,DELIVERED,2940.8,2026-04-09 23:06:12.929315,2026-04-09 23:06:12.929315,False
37533,3338,DELIVERED,3363.99,2026-01-20 08:23:00.999856,2026-01-20 08:23:00.999856,False
37534,9924,CREATED,2545.3,2026-06-14 23:15:09.267315,2026-06-14 23:15:09.267315,False
37535,6207,DELIVERED,2324.6,2026-03-16 18:39:46.081215,2026-03-16 18:39:46.081215,False
37536,8740,PAID,3239.69,2026-03-12 22:39:11.980834,2026-03-12 22:39:11.980834,False
37537,901,DELIVERED,4627.03,2026-02-04 11:49:21.869053,2026-02-04 11:49:21.869053,False
37538,8536,CANCELLED,3456.41,2026-05-30 01:01:17.177953,2026-05-30 01:01:17.177953,False
37539,4417,PAID,3873.25,2026-05-23 21:51:21.716203,2026-05-23 21:51:21.716203,False
37540,7932,CREATED,4909.7,2026-05-04 00:07:16.131050,2026-05-04 00:07:16.131050,False
37541,4288,DELIVERED,3769.25,2026-05-31 10:34:12.641181,2026-05-31 10:34:12.641181,False
37542,9910,CREATED,4462.67,2026-04-09 23:15:38.559605,2026-04-09 23:15:38.559605,False
37543,4191,SHIPPED,4924.22,2026-02-08 08:02:20.702992,2026-02-08 08:02:20.702992,False
37544,8862,CREATED,199.48,2026-01-04 08:24:06.356603,2026-01-04 08:24:06.356603,False
37545,6179,PAID,4868.48,2026-05-13 12:50:22.096154,2026-05-13 12:50:22.096154,False
37546,3973,CREATED,3316.32,2026-03-07 04:05:20.550642,2026-03-07 04:05:20.550642,False
37547,6263,CANCELLED,739.51,2026-02-15 19:07:16.253590,2026-02-15 19:07:16.253590,False
37548,1176,SHIPPED,1531.06,2026-01-19 14:10:44.291074,2026-01-19 14:10:44.291074,False
37549,4162,SHIPPED,3324.08,2026-02-10 17:32:29.218166,2026-02-10 17:32:29.218166,False
37550,6854,DELIVERED,3920.41,2026-01-19 17:27:11.703132,2026-01-19 17:27:11.703132,False
37551,6495,CREATED,3953.29,2026-06-11 18:18:05.748310,2026-06-11 18:18:05.748310,False
37552,2283,DELIVERED,48.48,2026-04-14 00:48:19.628925,2026-04-14 00:48:19.628925,False
37553,5191,DELIVERED,4806.95,2026-01-23 18:24:09.061647,2026-01-23 18:24:09.061647,False
37554,4303,SHIPPED,3203.33,2026-02-08 16:07:20.792516,2026-02-08 16:07:20.792516,False
37555,7803,CREATED,2118.96,2026-03-26 15:11:51.248399,2026-03-26 15:11:51.248399,False
37556,9980,CANCELLED,2365.24,2026-04-18 04:22:18.211756,2026-04-18 04:22:18.211756,False
37557,2833,PAID,35.76,2026-04-29 21:18:20.549360,2026-04-29 21:18:20.549360,False
37558,7095,CANCELLED,3587.36,2026-06-10 02:42:38.719610,2026-06-10 02:42:38.719610,False
37559,427,CANCELLED,2666.98,2026-02-13 14:35:47.332240,2026-02-13 14:35:47.332240,False
37560,7308,SHIPPED,2879.83,2026-05-14 22:45:51.847098,2026-05-14 22:45:51.847098,False
37561,9319,SHIPPED,632.23,2026-05-27 13:20:57.197669,2026-05-27 13:20:57.197669,False
37562,7954,CREATED,2280.16,2026-04-22 04:22:36.982564,2026-04-22 04:22:36.982564,False
37563,9706,SHIPPED,4053.66,2026-04-09 08:07:59.422812,2026-04-09 08:07:59.422812,False
37564,9544,CANCELLED,2918.24,2026-03-18 02:51:40.734516,2026-03-18 02:51:40.734516,False
37565,1314,PAID,1156.92,2026-03-01 12:22:38.647854,2026-03-01 12:22:38.647854,False
37566,1872,CREATED,3642.74,2026-02-02 19:49:07.219599,2026-02-02 19:49:07.219599,False
37567,1693,PAID,1553.92,2026-01-07 08:57:02.963006,2026-01-07 08:57:02.963006,False
37568,3113,DELIVERED,4726.69,2026-02-11 02:22:02.329194,2026-02-11 02:22:02.329194,False
37569,5320,CREATED,2619.78,2026-03-04 18:25:32.861447,2026-03-04 18:25:32.861447,False
37570,646,SHIPPED,2865.73,2026-05-10 04:41:17.388998,2026-05-10 04:41:17.388998,False
37571,4977,CANCELLED,912.49,2026-04-29 11:23:35.175548,2026-04-29 11:23:35.175548,False
37572,8116,CANCELLED,1539.55,2026-01-05 03:57:26.833682,2026-01-05 03:57:26.833682,False
37573,7081,PAID,3459.21,2026-01-02 04:33:35.051694,2026-01-02 04:33:35.051694,False
37574,4954,CANCELLED,1826.02,2026-02-20 11:06:56.930113,2026-02-20 11:06:56.930113,False
37575,2085,SHIPPED,408.56,2026-04-29 04:38:11.794733,2026-04-29 04:38:11.794733,False
37576,5585,CANCELLED,2515.7,2026-05-16 01:20:24.115778,2026-05-16 01:20:24.115778,False
37577,1638,PAID,4339.97,2026-05-25 05:48:22.616895,2026-05-25 05:48:22.616895,False
37578,7031,CREATED,558.24,2026-05-11 09:47:11.967652,2026-05-11 09:47:11.967652,False
37579,6225,SHIPPED,3592.86,2026-05-15 15:41:18.222257,2026-05-15 15:41:18.222257,False
37580,9949,PAID,4605.12,2026-02-21 08:18:45.390674,2026-02-21 08:18:45.390674,False
37581,5425,PAID,762.65,2026-01-09 04:08:05.311820,2026-01-09 04:08:05.311820,False
37582,8744,SHIPPED,2465.1,2026-03-02 12:11:19.279335,2026-03-02 12:11:19.279335,False
37583,6998,CANCELLED,2300.27,2026-02-17 14:12:21.417724,2026-02-17 14:12:21.417724,False
37584,8402,DELIVERED,1319.07,2026-06-13 08:27:29.139584,2026-06-13 08:27:29.139584,False
37585,1484,CREATED,3154.8,2026-04-18 05:26:25.461783,2026-04-18 05:26:25.461783,False
37586,3128,SHIPPED,274.67,2026-01-14 07:25:01.830029,2026-01-14 07:25:01.830029,False
37587,4241,PAID,4748.64,2026-05-18 14:27:28.822779,2026-05-18 14:27:28.822779,False
37588,1529,DELIVERED,2406.28,2026-02-23 03:22:44.865370,2026-02-23 03:22:44.865370,False
37589,2662,PAID,1336.57,2026-02-10 08:08:10.337372,2026-02-10 08:08:10.337372,False
37590,270,SHIPPED,54.91,2026-04-19 16:58:24.402270,2026-04-19 16:58:24.402270,False
37591,8926,SHIPPED,4810.94,2026-05-19 19:26:19.589597,2026-05-19 19:26:19.589597,False
37592,3358,SHIPPED,3727.07,2026-01-01 12:07:12.063638,2026-01-01 12:07:12.063638,False
37593,6584,CREATED,939.63,2026-06-09 17:50:54.836903,2026-06-09 17:50:54.836903,False
37594,4161,DELIVERED,4917.65,2026-06-04 12:30:24.136521,2026-06-04 12:30:24.136521,False
37595,4815,SHIPPED,3488.84,2026-06-17 13:04:12.339662,2026-06-17 13:04:12.339662,False
37596,3947,DELIVERED,151.54,2026-01-25 11:24:31.221555,2026-01-25 11:24:31.221555,False
37597,6285,SHIPPED,2520.37,2026-03-17 21:07:49.462351,2026-03-17 21:07:49.462351,False
37598,737,DELIVERED,2670.94,2026-04-21 14:08:08.259531,2026-04-21 14:08:08.259531,False
37599,7848,PAID,1112.98,2026-02-03 15:26:38.028510,2026-02-03 15:26:38.028510,False
37600,8302,DELIVERED,534.31,2026-05-19 07:44:05.192053,2026-05-19 07:44:05.192053,False
37601,1418,PAID,2423.35,2026-06-16 23:59:57.785467,2026-06-16 23:59:57.785467,False
37602,2756,CANCELLED,4156.06,2026-05-07 10:13:32.596071,2026-05-07 10:13:32.596071,False
37603,8129,SHIPPED,366.75,2026-04-17 08:35:22.993943,2026-04-17 08:35:22.993943,False
37604,5562,DELIVERED,112.11,2026-01-06 07:04:08.521587,2026-01-06 07:04:08.521587,False
37605,8256,DELIVERED,2662.84,2026-01-27 10:47:23.644354,2026-01-27 10:47:23.644354,False
37606,1402,CREATED,4787.75,2026-03-27 09:57:16.280371,2026-03-27 09:57:16.280371,False
37607,5073,SHIPPED,1073.42,2026-03-02 04:53:33.647003,2026-03-02 04:53:33.647003,False
37608,9070,CREATED,1681.7,2026-04-06 01:08:42.322330,2026-04-06 01:08:42.322330,False
37609,5537,CREATED,2622.25,2026-04-19 04:14:42.535151,2026-04-19 04:14:42.535151,False
37610,4666,SHIPPED,2855.56,2026-04-23 17:24:39.714751,2026-04-23 17:24:39.714751,False
37611,8409,PAID,1409.46,2026-03-02 09:41:17.986355,2026-03-02 09:41:17.986355,False
37612,6311,PAID,4512.0,2026-03-29 11:47:28.042702,2026-03-29 11:47:28.042702,False
37613,5626,SHIPPED,3826.38,2026-02-17 08:30:13.266420,2026-02-17 08:30:13.266420,False
37614,7058,DELIVERED,1877.82,2026-04-06 11:44:52.299998,2026-04-06 11:44:52.299998,False
37615,9484,SHIPPED,2228.17,2026-03-01 14:15:53.593854,2026-03-01 14:15:53.593854,False
37616,5074,CREATED,271.12,2026-03-11 11:48:19.493934,2026-03-11 11:48:19.493934,False
37617,769,CANCELLED,3622.88,2026-01-04 08:23:48.234621,2026-01-04 08:23:48.234621,False
37618,7033,CANCELLED,3968.38,2026-04-28 03:23:28.617861,2026-04-28 03:23:28.617861,False
37619,4630,CANCELLED,4462.98,2026-01-16 05:50:47.363532,2026-01-16 05:50:47.363532,False
37620,9574,CREATED,2194.14,2026-01-30 15:36:38.889737,2026-01-30 15:36:38.889737,False
37621,9861,PAID,603.18,2026-01-12 22:11:36.019539,2026-01-12 22:11:36.019539,False
37622,2913,CANCELLED,2039.18,2026-02-21 15:25:19.152061,2026-02-21 15:25:19.152061,False
37623,6077,PAID,1365.87,2026-04-04 08:26:51.585190,2026-04-04 08:26:51.585190,False
37624,5560,PAID,1612.24,2026-01-02 05:20:07.355610,2026-01-02 05:20:07.355610,False
37625,5624,CREATED,344.82,2026-05-10 08:59:20.715224,2026-05-10 08:59:20.715224,False
37626,8020,DELIVERED,4957.24,2026-03-13 09:11:05.005190,2026-03-13 09:11:05.005190,False
37627,9469,SHIPPED,3111.2,2026-04-16 19:38:07.627076,2026-04-16 19:38:07.627076,False
37628,8790,SHIPPED,4643.91,2026-04-25 01:32:47.241297,2026-04-25 01:32:47.241297,False
37629,3925,CANCELLED,1882.4,2026-03-13 17:03:32.288697,2026-03-13 17:03:32.288697,False
37630,2831,DELIVERED,301.7,2026-06-04 04:00:37.874304,2026-06-04 04:00:37.874304,False
37631,5251,SHIPPED,1373.16,2026-05-17 21:40:02.917252,2026-05-17 21:40:02.917252,False
37632,3034,SHIPPED,422.12,2026-03-21 07:41:14.640349,2026-03-21 07:41:14.640349,False
37633,1960,DELIVERED,301.83,2026-05-11 21:48:56.669658,2026-05-11 21:48:56.669658,False
37634,5413,PAID,1808.33,2026-01-31 22:50:40.626014,2026-01-31 22:50:40.626014,False
37635,5846,DELIVERED,1164.43,2026-04-21 14:23:23.955675,2026-04-21 14:23:23.955675,False
37636,6185,DELIVERED,979.58,2026-06-18 16:09:13.996085,2026-06-18 16:09:13.996085,False
37637,888,CREATED,455.2,2026-05-09 03:05:17.543972,2026-05-09 03:05:17.543972,False
37638,7258,CANCELLED,986.04,2026-06-08 03:16:05.340695,2026-06-08 03:16:05.340695,False
37639,6811,SHIPPED,813.83,2026-04-11 05:12:21.155693,2026-04-11 05:12:21.155693,False
